raveid,ra,dec,rv,snr,teff,logg,fe_h
3000598,251.2392932410708,71.8623944467063,-8.025099530222,150.14508214931746,4015.0770545228816,3.7649993138128495,-0.21323863958712153
3000599,181.671486163794,84.19298707889152,11.880147788502793,179.94604188032451,5219.850598620272,1.564788131857714,-2.219867498548833
3000600,16.011900235721463,25.341598988057342,18.165645826758713,33.53280297607496,7281.325749993484,3.308737799660704,-0.3286538610039682
3000601,90.39331337971996,71.26719147391194,11.338557064478842,63.68893637149603,5934.1715788404035,2.419247836102787,-0.9551259732311417
3000602,85.61722392259908,-19.947176320624024,108.95022860985797,147.10015449883073,7355.515338368263,3.6667839249457366,-0.370376975626586
3000603,96.39618570363253,47.53168424513137,-16.076322014642844,163.89769726747306,7499.872249516658,0.48850521364554034,-2.1070710330383147
3000604,94.748373521826,-3.6584358001403245,-52.74950574186506,93.5040295577748,4074.942173755028,2.17682869959999,0.27910570422495296
3000605,350.1775751952794,-4.469125257695538,40.81820606984667,39.41109363634509,7818.918947214543,3.9004371132086417,-2.2282345533873107
3000606,284.8180506901201,32.984516705461076,-30.284312551386357,91.23236998908784,7938.231472847825,3.9376674453399962,-1.587543205361074
3000607,320.7278633829046,23.958660556726002,61.41767153441685,78.6704728041329,7321.63467066601,0.7355834136110362,-2.4201580004769765
3000608,256.86104220453046,-45.2267328102035,-27.279579803977114,170.68631470944584,5160.11990988583,1.3752553762228936,-1.5000290148852387
3000609,124.79822580988522,72.77244647961402,28.98582483276202,73.72535427121811,4895.640718711216,4.995990051421818,0.4159378791510919
3000610,339.06723205011485,62.10585826884247,22.323349271089864,62.84969223835188,5596.964380383435,3.5929816427576666,-2.4614555937903067
3000611,174.4038538368559,-26.329101238592195,32.723409292038134,160.1221938924046,3983.97538854716,1.8261128868812797,-0.6580563693774528
3000612,66.75657834416208,52.10137248550333,71.13283636017496,45.05610754950972,6697.12435423551,0.07137547959708723,-1.187398125189692
3000613,262.61971906298254,63.14514842746996,-27.902361335725338,99.73091391840971,4488.907434384166,1.545121301632565,0.2245430934457322
3000614,93.34983416621718,-63.76643287036022,-51.760413228974905,142.99470190573098,4417.365335367145,4.478798853598019,-0.8318844490380191
3000615,296.20274844355026,9.312632159708315,-42.87740122982459,70.47301901364611,5631.665012498322,2.404596054385796,-0.8559984415403803
3000616,266.5724095914056,77.92448922259689,6.155093083851692,80.08865378439995,4054.383791261987,0.9441385505483013,-1.0669078129100908
3000617,104.47211373287288,13.258269773465173,52.03608972425515,161.96640396384976,7121.937441377593,3.580402027141832,-1.1090728475042204
3000618,165.47142792841578,55.39562075446412,-37.668466939991845,109.3797970078017,4364.234834994979,0.3161409176239194,-0.32843942357601996
3000619,257.4350358147444,-8.078182320704798,55.518394080066315,110.75712202183446,4985.490981036445,4.518890118573998,0.1441415066848024
3000620,240.48556722495334,63.33590783691912,8.13346154664999,185.86531426456486,6652.8745951456585,4.480846666922325,-1.3154448573138413
3000621,189.56824710864504,66.00455330563884,16.211500682940848,126.02397700645857,5266.457701158235,4.926074134967823,-1.154748940933132
3000622,77.09145205677393,-8.053194479784537,33.3823981302644,93.4916046636623,7303.952148729274,4.332894659417472,-0.46600922241821996
3000623,116.78147921102813,-66.67094276962193,74.77874961500173,97.84436354559611,6484.984767096639,0.7167515783040229,-0.42885375999849273
3000624,250.1255104151301,20.539931662153265,19.66011487372914,174.57151379030202,7082.655199982755,0.45296418884652745,-1.8379356524580306
3000625,164.5139097668959,-12.715022491010984,5.434740854246025,34.11464244225,4721.256522642607,4.940120038783165,-0.11811041949791878
3000626,258.42965448973825,72.2206947618123,-56.05611250824049,176.35167436188019,6722.154574220323,2.5004751928665794,-0.7442057439871759
3000627,246.28176720091142,17.942297001648214,49.72424294118202,161.3464628184088,7635.979449705372,3.644997242030165,-0.7608992018073091
3000628,128.0346013236628,39.924599533512776,20.06219058606931,138.551336977394,7037.342787517635,0.3835108368624518,-1.7274880669650394
3000629,35.6753365756361,-21.04452132036934,-17.865807172041418,42.88053203570254,4181.758162496844,1.0777421347171845,-1.0798667659437056
3000630,245.08309262982837,-71.15002751695963,-44.104286032306405,23.207765858904036,6491.782597536095,2.298591426668956,-0.58958548010252
3000631,128.0100049217969,51.56878625026425,26.12643553447495,38.76088856770599,6927.306333330585,0.20846966700675928,-2.322491173130281
3000632,203.38733005437854,-59.225927743101366,-1.1913036571573952,35.67422125383122,6097.168851444433,3.2880745684634394,-2.056303091637674
3000633,44.99826355379933,-20.895052645939586,11.367127450498282,16.508430057047228,7504.3209011096715,2.3206263630713093,-2.354518337225685
3000634,52.567646616100795,-17.216151742760076,17.629358948001524,189.12398952377745,6053.8284872292015,2.3217167285675293,-1.7433906224512306
3000635,152.582052789227,-89.63729537164517,60.02457153199118,155.36462126742248,4840.000618275939,2.943254310281686,-2.4753939112916417
3000636,240.97638068148635,17.481698637320264,-24.8792609041241,137.96378195987643,5763.053201771843,2.4197460301980445,-0.6253285153233958
3000637,42.28728471847461,-50.645886641491856,31.371932126243763,63.30683748238685,6976.458015503363,2.4452337401057584,-0.5472119054933615
3000638,278.80098628963555,73.15017428680326,16.57819799381778,172.02616400619564,3814.7911922040707,3.3542036278371197,-1.640054853933764
3000639,306.49106839054764,24.807611514379303,-26.79582317134781,134.81879482561263,4540.719471021225,0.6027294886852391,-1.4794223834493523
3000640,242.14423666747382,58.84196358467358,21.062096104123327,154.01992543207197,3910.735239414713,4.265635951747114,-1.2772502909241779
3000641,269.8592505231284,86.77944112506563,13.179789565993708,78.0627467257123,7528.725463062869,0.37282230154923546,-0.9107956281542324
3000642,85.85290045372571,59.762986852242165,-75.92361407010681,122.1558756513269,4418.861160400796,1.7074666798179434,0.15397817981601092
3000643,36.09612347240588,87.28697651692062,41.26651915742637,122.82091644532115,7647.231557588262,1.3309729738239668,-1.7427475163073949
3000644,118.48667705317226,58.263956622688994,-41.22590608567701,161.82748359426301,5526.594576424064,2.8181249498997243,-0.2861161452236791
3000645,45.19504226573799,20.057148871554787,23.583736748518564,66.32819843974653,7549.775124793164,1.5295964529268997,0.4170085189546806
3000646,149.9363624419816,32.97656285012617,-40.07994671011624,112.78913823322664,7557.921822018429,0.005785142758945039,-2.2111850867112954
3000647,274.00476621948263,7.852192751620379,-13.846044953194937,39.317515409708506,6088.096373781164,4.2905840913692135,-1.1137718190311223
3000648,101.19494526497289,46.18846621353012,3.1371624613682974,119.2655330115623,7125.723414464306,1.642717630668467,0.19149360204526555
3000649,308.10401272585557,-13.238703879553,2.672935932847131,23.794678605876644,7786.624806234032,1.811596557409883,-0.005781332904402969
3000650,163.07448380135727,-41.039961133315785,5.92742651557106,11.287587617314076,3853.5159019280486,4.62334086556776,-1.6571824410269007
3000651,58.285878813025974,7.9281759614855645,49.333060912895654,197.88327046771212,4821.069465052852,3.0440274429648273,-0.6279903506005315
3000652,231.22080605984004,-23.27495523046474,62.25167535025746,64.35230096407702,6875.048603521878,2.729149708386255,-2.3003026593552107
3000653,157.86867221452687,-3.4370092252408853,80.67274573719344,33.10968763821026,4029.2971775173514,4.711907195362355,-0.528673098864674
3000654,118.88262682257317,53.98087865545574,36.87389912652407,150.82045745943512,3899.6095946322844,1.527597708631384,-2.132836880426701
3000655,185.89869470752225,26.20533515042284,2.377198536337163,166.83672255467567,7333.430715854859,4.375369809844233,-1.9859412050739016
3000656,356.7860754837884,-44.83582706670552,47.203289178107084,93.50233643824922,7951.284214413697,4.826734129647833,0.056113623992592565
3000657,270.67791369963334,-26.646176645145218,-39.09201790249942,28.994906408501482,7826.532664968034,0.10113793100291535,-1.6808531176065626
3000658,105.68086008698116,74.08536697903403,24.698237613361833,142.32980650626533,5308.878601925928,2.459738220581829,-0.7730634386257602
3000659,333.8783322747652,21.468453862632288,-5.258182554494502,123.24867535009608,4985.296075956887,4.65079056705164,-0.07945758125194224
3000660,66.29966574056633,80.86939068906494,35.8306444623137,189.91015095673,6064.176589965606,3.66296232503244,-0.87097785959803
3000661,146.931144606378,62.837718323598125,30.08161600034685,144.38273526518498,5802.289302291301,4.787270960145763,0.2603679678382331
3000662,134.1340049630932,-61.8455330734566,46.3421437154023,160.15771318635072,4486.280856537304,2.0728601859947866,-1.9142405368680144
3000663,354.8508100991747,-36.46414636403928,35.37001291332329,33.2225001254237,5726.104459697412,3.4306193796411195,-0.9408137657414564
3000664,1.626612545759616,63.56418555229715,-21.76994201978512,135.89316303877388,7520.002404022179,2.1512185028817306,-0.1255578604489802
3000665,233.7356133368469,5.0073886249648325,-30.816399805450434,52.78249134518771,5581.37412572756,0.486086037918953,-2.390618089436469
3000666,183.11805784090208,-52.97894556263913,-28.877996504919107,187.76805593155322,4533.756992925848,4.61668743092091,-0.9627528011411073
3000667,56.136393207808084,-35.02636863515909,-17.95748072609011,88.13085122432372,6106.2367388261055,3.476042509613373,-1.6397345159697598
3000668,231.00412981437634,40.39827311596733,54.54490916831694,136.8655101343687,4603.580409455919,4.597273458571022,0.2890022039351847
3000669,290.8289436620189,53.78846220269406,-18.07393479895827,106.45341033814667,5935.481754006816,4.986907868969102,0.22944273339428012
3000670,276.11339484809685,66.02913226209321,6.908379717923836,126.39408589858446,6414.413987738625,0.6407402030002834,-0.324697906230619
3000671,27.945149364278485,16.520473667730556,33.05428087637147,12.783127052114493,7341.124631772434,0.3798358758440773,-1.3512555876367767
3000672,286.23579566583936,85.02182126530778,-13.007559586963659,75.3277672908664,7299.040943279033,3.0931462526545954,-1.2052355097200558
3000673,124.52662724236465,-59.59228914922743,23.506886675312696,142.3131358517131,3960.5151073254306,4.1858545929000295,-0.9364183816865084
3000674,306.934834888284,31.952034832163804,-0.8806978555180198,196.23812411599036,6342.289510465345,3.4572933896930746,-1.5787856241574283
3000675,202.3543057799014,66.01952338589385,2.0030793693654934,84.73035959946938,4465.36166830441,1.4026211033645941,-1.2802296670284399
3000676,28.77566577398776,-77.06913542144062,-84.85432099977024,26.210839488631994,7894.255350281793,1.6956230298799984,0.3744958446911637
3000677,268.11022286505437,-33.522618102107,-36.78324576985719,176.79641649938984,6693.2941867032005,2.998051670548797,-0.7309864282875607
3000678,202.8939777138557,-44.43718360530545,10.28387195506915,50.680401663920684,5001.268126661799,3.5968479490131813,-0.4356189215376225
3000679,162.5138585711246,2.0998259798638514,34.578017056046825,76.21563836484283,4292.663815309443,2.2693327857448216,-0.027153535544468976
3000680,229.84503398562936,-49.61613826479132,8.3922031323671,77.33253437671424,3990.3713296860756,0.29095800829650853,-0.8472338286027798
3000681,159.73490324026918,-69.18707736000982,67.32982870107818,94.72197882520342,3907.0901965701833,3.4556658906514617,-0.10003335939271318
3000682,13.293108886793537,-58.41128777806143,107.07688194350607,164.1095301720571,5549.0935425983525,1.9112172757557762,-0.3002098396559467
3000683,328.57361366777377,86.92856189223039,-28.286926429455033,14.854269300531119,5329.94380094796,2.6444900911698923,-1.6851120080842394
3000684,103.60993240678053,-32.02562954515606,-38.71381391390631,126.5441502755411,7857.051531095118,4.261486104386256,-0.16762390505962532
3000685,100.56386145455778,-62.64971209947904,-40.34054758135049,94.26378783513229,5527.881795433006,1.0053514241852757,-1.8334698858447211
3000686,17.90069865611512,11.202757459953432,-10.648715201200217,180.05682245362968,6144.350650985338,4.314039559716693,-1.3956616115842078
3000687,258.26230836246754,-3.209174775806943,63.341640602949624,53.36390322604202,5037.079633569177,1.4221735716889934,-0.3650527062813014
3000688,327.40348787481526,31.637797442413444,-64.37464226441699,44.57582823132257,4171.7285180275785,2.8820306982844395,-0.4020206805053106
3000689,166.6635320316208,54.379959450366215,19.508033340515915,168.6020123270639,4850.923354991319,3.1555755322416084,-0.3925544738423614
3000690,293.08472135704415,-27.40132839848706,59.0278603085287,169.5776122017717,5295.4858463828405,2.776064991007388,-1.7509631280082742
3000691,118.37347531471205,-75.87005034128134,57.19626244167345,44.11778306634179,4190.4209814948035,1.9718142201332038,-2.3518177166936978
3000692,138.5046837857536,58.81841505402696,39.00302161211035,47.72505105077641,5480.817207291009,0.5733912720801437,-1.7970358276731906
3000693,105.02056597014627,-19.269297624079954,-55.696552676145885,58.04268381487597,5277.922132137164,0.20980959287821455,-0.5591676479277163
3000694,106.17786818509887,14.182016251215273,8.7621099627657,185.49555194301448,7877.923776054267,0.6134335637160637,-1.2884928810356382
3000695,202.06409008987282,84.87537609137277,-1.8467001058815555,53.2140901701303,7265.192213497444,2.117079016708685,0.0361149008706807
3000696,117.33896345952444,-81.3409405984463,79.40701471961074,37.37115197700217,5264.554759492667,1.5858293490091813,-0.5060946411737217
3000697,23.686598351230977,3.887664026707526,-78.31293120922533,11.386610702255219,7952.620824311201,0.98459688052566,-2.3015334550135838
3000698,248.4965555666275,-6.7927723316701645,32.93130299451571,187.43063704061643,6299.895194700688,1.0725926918727784,-0.6740862293258223
3000699,111.10956848765883,86.46455022958864,14.597653688498545,132.15299188158752,5076.099126518592,3.0587555699773006,-0.751951104127556
3000700,141.22267303906253,-39.03098185755638,41.47105440407975,78.29538274368691,5926.540605160087,1.5746857829625456,-0.9582233604148598
3000701,67.06554882170167,-75.4540860597585,35.84123289978048,63.34192271252104,7356.117848503386,4.531124533526897,-0.25254750787050106
3000702,17.771304030716635,13.737353851074062,-45.41870827961793,132.26905730750997,7235.170148670648,4.438796650500009,-2.1232846973075308
3000703,235.54188963809506,17.231624724931123,27.784656513464604,66.58868079930035,4928.929920264864,0.6003042438068446,-0.35591266420180334
3000704,152.35634288440627,-25.719491962633654,-26.362139660498084,51.9345372738436,7694.71101666526,1.6955193118512097,-0.8207874781983135
3000705,335.6605453039965,14.578326164255103,-25.782983579706645,120.86933126451488,5706.544912865096,3.9031311363031556,0.04094156440730412
3000706,6.8127628422441555,49.889466235820805,9.102702049940012,33.73909671166024,5778.039697234674,4.724232782471589,-1.95697672214967
3000707,296.96253442992054,-20.020608445358462,46.156161956427006,65.70211506053153,6259.286977030786,3.9629056138109924,0.2629904993677368
3000708,6.674106156580364,9.944256658423825,-12.797620867894961,23.98914599552144,7788.363754731756,4.347739575160256,-1.2262430844334393
3000709,62.26819437835215,-78.23448840490623,34.384207236397565,70.07791856650078,5056.26859294036,1.6011338345592536,-2.1820602400347524
3000710,4.980989658773423,19.137759594646766,11.051443962005962,66.73365683877066,6196.701529935221,0.3791383813320126,-0.3051111831352187
3000711,183.37826468645585,-77.11751026758746,32.029992284508694,105.83821901629328,6276.484741847802,1.3736992646467812,-1.33262387805418
3000712,127.33367127557398,18.695758268875522,-18.20317857394652,23.567821147898243,6941.634103714236,2.53185703729836,-1.0807091080373956
3000713,114.6054930300067,-64.599824913016,43.439537429353365,149.8225224342283,6419.470274498569,4.7178089331261335,-1.9107356876772035
3000714,350.78090468749593,-37.36020252166878,26.89878515688532,181.2013330915805,6392.360112827611,3.722507696443891,-1.326153459189101
3000715,208.0971246332503,-21.142913198108104,37.674728558596975,181.1862497307664,4721.006317073049,1.2548390170830444,-1.8834337254893612
3000716,333.48357029341713,-69.31423055963492,-49.78848714561597,139.57703873878648,5400.693260732157,3.1112179590135316,-2.07903550768025
3000717,320.02545292052923,-43.56769515197715,25.82661676684205,91.57973326265831,3869.5220086979675,3.261319670329353,-0.39193431624325825
3000718,122.24416423897466,-72.29478467249189,3.421993721821818,188.374896401789,4428.277858440275,3.95284482296161,-0.8819856161639121
3000719,235.27646890015777,69.40218768329936,-36.96491395652602,139.89389236658928,5654.7307052671,1.5505475347148756,0.22131970631638698
3000720,70.21935081348157,-28.578796349011363,66.28048773526687,44.15718102551036,6955.601263732121,0.16471181110779276,-0.03398464944595281
3000721,131.57935272128424,53.29318178912041,24.757365507435274,41.18897498318406,5211.574699631972,4.15172110195603,0.11722248602148833
3000722,246.52294669053424,54.23508858434775,16.00088860357429,29.98225709459359,5168.460142973885,3.0810062463422936,-0.03858650396862373
3000723,204.77558674223096,-69.11977209085859,58.768962722504206,172.2394046034701,4829.805747888704,2.703702906548932,-0.6659250045504952
3000724,30.582627564627295,17.004615223324834,2.900591335295407,152.23506853555432,7024.966197473637,2.2820157742068274,-1.5849487200951855
3000725,28.130143991726374,48.23862265076818,-11.267928567924484,30.600903661290598,5064.393483406484,1.3230308806719504,-0.4984883657631394
3000726,277.56070096171794,-58.10025168855509,35.70985138198995,29.617084889522694,5477.672727015972,0.5961021246028425,-1.7001073314493624
3000727,252.382152214047,66.9989578465337,-57.64889921130112,10.719810169041859,6075.605524951781,0.5373538676569783,-2.1613431727351546
3000728,233.48728658880106,24.226932928988276,12.005298399672233,107.28696686459597,5741.330778125088,0.11103004698887087,0.4323138590078379
3000729,79.49534020201204,61.77377013680871,47.38309159234329,71.52827041502087,6634.977026651659,0.9600927215193955,-1.6359102557027316
3000730,282.1746034256414,36.32412425813388,16.191015919515404,166.57275676237185,4258.458771309313,4.001729158743075,0.06923417295407264
3000731,207.69874894632605,36.164468694286086,-73.1104143731968,145.52357985845197,5642.5919221658305,4.680468237320436,-1.4642777844065908
3000732,52.9606600007594,64.18845138934333,-1.426701495019175,181.6636442550787,4509.60095212675,1.9214913137919938,-1.1974970093012416
3000733,59.82229175165465,78.72786863662765,23.28203803407238,144.8701384723382,7006.833458286728,0.510262840084259,-0.6216475323209856
3000734,223.4887904994936,-43.219279386926274,5.198478950597329,74.87270426075106,3926.60698246784,1.8812350144579493,0.14363392968271516
3000735,352.178379564369,-40.84745919138621,-27.155122427912648,132.16829782583642,7927.6000791109045,2.28586847424149,-2.2041804808250225
3000736,210.9857555468592,-27.19279887094696,-89.5087313811362,66.91469959188052,7735.471699270753,2.6725148816839175,-1.0470743818043062
3000737,106.26017583612662,-23.344925281394197,27.954117653925557,142.70504110391073,7165.2694709244315,4.918009010852094,-0.322777322602374
3000738,257.7970287195502,21.92061567254207,4.8074061425770935,158.02562419427014,5111.716029765573,3.9820576763716238,-0.9548472915946906
3000739,73.1569947400327,-87.91276534606546,-30.274260329761248,70.1421292203224,7202.2389364682385,4.080413717469505,-2.1759309417162163
3000740,230.89283825549907,48.496712405651465,60.63854040635621,132.0013468601506,5710.455799053939,1.8210353985166794,-0.07803309970725136
3000741,149.0055031181667,-59.49982150853702,-15.011916483745743,159.40049016488712,4757.316958431218,3.766938797696697,-0.14436526236575276
3000742,11.088821997787575,-51.84736493321376,-25.62888102478621,175.2270788816131,7824.6495351509975,2.1287803127185594,-0.510810783727019
3000743,185.90369023967293,43.728947399083324,13.908283012554932,37.1498073269855,6391.9188282820305,1.7538515663839838,-0.5151071701241199
3000744,182.70382763608515,82.95669297760551,-54.94409875800889,152.1649021057863,3965.0864218893817,0.4526052183069912,0.39074855426394794
3000745,328.29252375326524,-61.32361101767304,-3.8380885848571915,15.459792961899538,6584.185884421579,3.837602683867853,0.16768704101618548
3000746,255.91272686136836,-68.86142604392988,23.48105525504504,59.648628364037734,5123.147335471874,2.488310395159426,-0.07593222441020053
3000747,109.3794111421804,-12.591236359358973,-19.3161011266546,197.27647785863132,4603.845980514952,2.1273434502329063,-1.9590858726483564
3000748,232.2548796973401,-87.21456317784498,-3.920548297311359,198.93349494461143,7385.8319494051975,1.9312362313410643,-0.3234317713941883
3000749,90.00066387134342,-84.33035264482808,27.249512608403844,143.58220872978552,4234.759056480967,1.5287976509275087,-2.293820049958455
3000750,235.49406929186193,71.5017360663505,25.592004073241696,157.04534648521556,4154.170634495655,2.8242581180729087,-1.7061463063164368
3000751,216.51890645286963,13.666720585484242,-16.00494501078589,74.44287511409243,7391.272681235579,2.6924518980337315,-1.257334496619603
3000752,221.21491317072233,-14.584262181161407,24.782832597158997,177.41436814240905,6894.109861962848,0.5251390126715749,0.29954069205810807
3000753,58.00536896763531,84.71448129811574,0.4092024104895134,198.92275108971126,7335.390214495994,2.95078393655783,0.48441358065966655
3000754,255.84636333539422,-48.52876488377971,20.619711154852574,126.91931578382342,7398.971931343922,0.30428304647106996,-1.7890138697997902
3000755,193.5804646854657,-6.12691500891016,25.487919068287844,30.8767548874322,6101.496269964042,3.9553497164739193,-1.766467568685792
3000756,267.2297741926712,22.767390062436405,-41.306434045932335,64.36669211721062,6949.193403989038,1.714006209032587,-0.5744478444552592
3000757,16.081393448776634,-86.48523492224166,-109.09100959367646,144.7646352649394,6932.221119110276,4.75143678026149,-1.9634677651876427
3000758,263.8849291561303,64.31254521899933,-26.425419301523284,13.664576735151106,4085.6370092186526,0.7488955656981183,-1.3903109896238433
3000759,342.0942136493669,20.598043183330248,30.612066546122783,165.0223231627758,6421.9712393588525,3.6989782129214426,-2.338904620604386
3000760,210.83434642296095,-43.846134236375846,-29.93494845172404,79.84330491318711,7521.689831947948,1.371094437533524,0.30230352640409475
3000761,50.45360570294103,-77.03885018151902,40.58517720150013,185.39826429488392,5304.171378770795,3.8591778156527763,0.24191396537110643
3000762,332.55839442293166,-75.99260572370885,-80.96683727589586,178.97362637244166,6532.516235035095,1.8489497019583834,-0.9608711582004772
3000763,200.05185322697818,-65.41418481212636,13.273445209515792,88.19267205184978,4504.886457266112,4.380722891431919,-0.01817076218712721
3000764,99.86985206296573,69.7511545243132,-42.054887918028776,180.47838311131486,7418.119493301287,3.508145589108922,-1.2123200614734282
3000765,223.97055979837802,76.9149624157308,-3.0818979295231133,62.621705177996304,5650.150491849818,4.844815635801981,-0.44992824179633795
3000766,309.20149343847044,38.11041536198786,-90.86972125107317,145.76789842833898,6740.013196719116,0.09589361653033923,0.35163983995798453
3000767,38.98756229887296,-27.872493144791463,16.694075767968847,84.27599715994839,5202.221272692055,1.041886060834654,-0.6947160975034439
3000768,201.47865094529448,-41.893767464130036,-29.071751042437405,121.12768647062987,7346.1982930028735,3.63533678375175,-0.9404718725965919
3000769,227.78521695011838,-27.108634143619447,4.57439269601149,53.599228576033546,6244.073557706795,4.609021861387791,-2.493308725136306
3000770,333.40234770636727,-0.7580427394716054,4.606203755629327,178.5399673629339,5654.327396627869,2.975325773290132,-1.7331313099452705
3000771,13.747637754792628,32.36453952655117,-34.11216880759811,177.9405606525035,6854.169459031666,1.896698379632626,-2.066768792239535
3000772,182.6755375990559,-42.886865517608065,89.8105080070925,78.15768165730552,4323.12051708099,0.6085952255928062,0.1996886517501668
3000773,263.7447169234321,88.35851272993995,76.00156421931797,170.96402263981335,3821.061811734038,0.5110958049160752,-1.1526384362445217
3000774,237.48934078352733,15.440083654365651,29.932453532292808,114.14088878792643,7596.680163595171,2.4438534850355715,-1.948727509534198
3000775,310.1114896576245,-22.02327126834132,-9.556581663352182,104.8024790671858,5676.762617568132,0.5890112094079408,-1.5644049389797234
3000776,236.31706626005268,-24.42952241251544,8.669297335051224,27.07521449671583,7303.907152252994,0.35544037683262975,-0.5235889185331795
3000777,227.3865975482251,71.57857385821117,0.7169253050350312,83.16319444618753,7651.2857178129925,1.2147351205078976,-0.8628012095427331
3000778,219.56508602342703,-25.639148722259165,19.44577210664206,36.369188264146736,5982.713179491846,0.849798371337161,-0.4957708133260472
3000779,59.28755597753484,6.863234995073924,-16.97411109701598,67.48941106070347,5259.370280210407,4.389352261609377,-2.303706295717597
3000780,307.6849662405249,-73.01080470465645,24.994292840765194,10.188209542764557,7065.881813508282,2.63564281616036,-0.10854154760281398
3000781,185.70868982038715,63.242134819196394,38.30366482961557,177.10078511931647,4281.341632679905,1.2771086978471435,-0.8047609038948735
3000782,7.686395027027042,-75.82675926124672,-22.031652893035925,195.52218770656174,5093.082376497828,4.995554688604045,-1.9506528113672685
3000783,295.36757697073864,-26.33342776808039,16.08350187878831,25.132322507614944,4398.64787083974,4.663613801720868,0.21927711854174348
3000784,247.87492351148285,-28.109520511557534,-22.91571669000932,146.25655826185056,3892.4931306148756,1.1396875152257546,-0.15880612126108629
3000785,236.66617622098158,-28.98526574515244,-93.69685868234369,38.69325454711256,4941.7004380143535,3.516490942306214,-2.001904931329903
3000786,18.634506543984052,-63.26035440039979,49.44912548906728,32.922821280372034,5279.439183753688,0.04631631483097032,-1.2822289556564472
3000787,253.96090330400799,-64.6901278358308,18.110034714642726,177.4123673849144,4955.642772127185,3.6914750964316543,-0.8694069209916018
3000788,121.68508132694576,-82.20188480466564,7.544039016829212,128.3003065667897,5383.608022685943,1.0723937492092923,-2.404750079718954
3000789,293.21131057995507,-72.3470858682372,35.015817231738666,67.57051312636266,5457.609200088348,1.9087473243450077,-0.9715737703943734
3000790,56.17993082116628,20.873047057645834,-40.36787020280937,160.75148491066307,7004.585433215796,0.32304429709679006,-1.5583737191589244
3000791,120.75613860049401,-6.005786936928274,9.604259529765338,52.221121050954046,5935.9746354696235,1.8655719568790663,0.3966620589016534
3000792,37.11805687120123,-14.55082867685168,6.407675271446208,123.94039839896848,6477.688791672666,3.445296392245394,0.17837299853925792
3000793,6.60819904770976,34.81060432242053,25.449728870943797,147.14610774369484,6333.406753034672,2.761533197976718,-2.4312738005487735
3000794,116.48386421865739,-73.15755021349428,30.654899336500137,169.4836817955767,6521.819474621096,1.017630113335131,-1.0376186732661845
3000795,251.77662083267262,-85.07838109994915,5.149091442154545,34.423685410919944,5462.534333469027,1.413468846032921,0.1957225382383796
3000796,151.12055832509517,45.311429189363,45.2556772143632,164.02357479199313,5084.201329336728,3.934936410472783,-0.38379737512282297
3000797,107.25952454661854,-75.0832932512218,-28.861726856507826,140.70623442091363,5729.374326884412,0.9539000400551939,-1.0268599268551095
3000798,337.05093004818934,62.74959794981956,-45.451693163314445,50.26235317341435,5849.076525966957,3.0272280431663203,-1.6872765239830576
3000799,261.6121888812814,-56.38799971240262,-0.14944096717991434,180.63849185904306,5551.711824380627,4.859312857212713,-2.235885071102677
3000800,349.78522857081816,-10.491087758890984,0.33098452589380345,131.98029458301488,6867.625858922816,2.1776519485969277,0.40395832586176583
3000801,109.06054098359033,-50.11809919060405,-48.24146752472256,52.47824365908789,4895.857895029214,4.736404679476658,-0.7302044109634553
3000802,69.84882085893342,26.2390282575399,61.95678558817807,139.56653961481192,6356.510003494208,1.8199308051124774,-0.19079564216253342
3000803,348.60838602976224,-71.96055048020557,-42.94319910634478,47.525445738488145,7654.88301675666,1.7554284396878246,-1.3253139488374361
3000804,28.602107025641637,87.45353648407456,9.123938652094827,106.53163926360921,4670.872201192651,0.7109947787206855,0.3916340832284524
3000805,282.7772852335508,-54.458424065962376,14.112863594709824,193.92469713985284,7892.175461746402,1.9149803971402672,-0.46419533152066705
3000806,341.02185274867793,-66.36153810481147,83.74216261948783,120.92140074356585,7590.629766539394,4.856664474475391,-2.090047189640969
3000807,258.5046648281065,78.85010439029406,-9.792951050380687,162.3686866904078,4403.258055763535,3.1091136325584094,-2.2284625691283524
3000808,206.79952568476324,-13.654680445693387,28.271793476557715,39.82843222055668,4662.295074709446,4.767859841247032,-0.3922591430219038
3000809,132.82325099366426,74.20612865220005,-9.869063491699006,119.54428485176403,4604.9408818375305,4.152905124507244,-1.0721509355651404
3000810,106.38903385378096,-29.373494096158453,-21.837587762660043,156.24436477064958,5084.642846208143,1.2477717506462467,-1.9590586544608142
3000811,24.15457848489655,80.14287512255575,19.945617254082887,155.47112248632413,7103.3098982213105,4.504822432405248,-0.5656311393978342
3000812,136.39470973155798,-1.9235589599384042,4.085714045465678,16.70927918937725,4745.6209631915735,4.351297548868173,-0.4224506560789254
3000813,181.05243311288925,-29.35845802375946,18.257679055383388,160.49095539871624,6904.564847829222,1.8634039538611629,-0.843742764255305
3000814,89.57013013117394,12.685087780129734,-48.86198931956105,167.49692440484134,4065.108426234727,3.5071369435985122,-1.7076815616958692
3000815,349.06189368362783,-66.12648616998912,30.57643852029291,37.25157349570483,4200.4988630207545,0.4064321622969286,0.49403502204113536
3000816,359.47677870425167,12.191759248491607,30.78071535827589,72.5938904478399,6646.707622357776,0.4457736434210391,-1.54186242661663
3000817,104.21319363665366,-87.7733811541762,-20.367670076732715,187.23257766158403,7505.232400071956,0.8393795835049517,-1.9412040122905632
