image_id,ra_center,dec_center,filter,exptime_s
554,352.1957168926309,-71.8065966563276,F814W,2400
555,156.53079069932718,-41.79917143467952,F160W,3600
556,27.7946899963054,-19.20024176554017,F125W,1200
557,28.047410030049882,17.611720490979522,F125W,1200
558,235.48927279328637,-46.75653170568789,F814W,2400
559,21.19866280866258,-55.325485377099106,F606W,2400
560,38.88397039178954,55.88916322803314,F606W,3600
561,317.9018040411557,-21.269930861130746,F606W,1200
562,337.68145693051525,-33.49366517257088,F606W,800
563,40.87338932607943,-70.39800191210216,F814W,800
564,79.53438852688724,40.68767473832071,F606W,1200
565,356.6404127051932,38.05933309742784,F606W,3600
566,331.0740771765584,-46.88929127479357,F606W,1200
567,226.1496336236044,43.64683269843778,F160W,1200
568,170.62707043642533,-86.16233960436848,F125W,1200
569,284.34688339477765,-69.3094765891487,F160W,2400
570,175.59718068903948,10.422232096035444,F160W,1200
571,351.2411276609871,17.926890081043595,F814W,1200
572,276.57438950749145,-20.08719363846221,F606W,1200
573,229.33838660215014,-58.63946836207728,F125W,3600
574,40.34837292286993,31.02212880215437,F160W,800
575,259.3421191925733,-80.79597989002062,F606W,800
576,42.288356480169604,31.549616498222207,F160W,2400
577,52.67217877478859,29.171116415794828,F606W,3600
578,310.48960403195895,86.81248555440473,F125W,1200
579,206.41417369774925,-4.700126860344227,F606W,800
580,202.67230974158858,-49.27975531656059,F606W,3600
581,251.43408441034998,17.359344331169225,F125W,3600
582,304.3156951720672,-81.9417201804517,F125W,800
583,340.83703098010614,42.307132306752266,F814W,1200
584,23.26402731809084,-83.96938470523877,F814W,1200
585,14.471223313929507,16.455794829305574,F160W,800
586,27.921300833524036,-66.8838027661734,F125W,3600
587,352.0786233477849,-88.06974731769321,F814W,1200
588,192.27243863639967,47.65857944546889,F814W,800
589,135.20337088986278,-67.04314007067624,F125W,800
590,219.3348772823212,80.09690603013183,F606W,3600
591,43.6537928847344,81.47328290781797,F814W,3600
592,139.96428066397033,15.266942579935133,F606W,1200
593,106.58550977841034,40.66341935749466,F160W,1200
594,242.93809062436614,81.3194222413037,F814W,1200
595,56.36616116812333,-73.96349981720138,F160W,1200
596,350.2967463692827,75.40347254399938,F606W,1200
597,14.815162672132018,47.476533544499205,F160W,800
598,37.051480596842325,-25.916583109498816,F606W,2400
599,59.49397752757187,-83.87628094384658,F606W,800
600,356.3349324716643,73.85979905077465,F814W,1200
601,92.99116085691472,-49.60090024527484,F814W,1200
602,247.30686966554526,-81.07178706659785,F160W,1200
603,244.10970596563587,27.940704920489253,F606W,800
604,136.2635972977165,-2.688835892571845,F160W,1200
605,107.2847163280868,6.308035699663122,F814W,1200
606,268.31080085099694,88.21543183406098,F125W,2400
607,29.524397554411642,48.07952734298286,F125W,800
608,7.899134510945052,-35.26018338317968,F814W,800
609,146.0386400265504,10.036385803345553,F814W,1200
610,116.3587656624166,34.84652603999966,F606W,800
611,25.465674222952867,29.5603039762823,F814W,3600
612,31.06922609741845,-83.26798655735602,F160W,800
613,180.2577913379023,88.3068482425353,F160W,1200
614,343.8364908568425,-86.41119357212555,F125W,3600
615,251.86837777642037,-13.277065699750011,F125W,3600
616,64.7748402692718,49.35705941113821,F160W,800
617,128.91700761794388,-83.10997309017046,F606W,2400
618,245.18637544808064,8.701602957287065,F814W,800
619,27.875212504705473,40.64133090934024,F160W,3600
620,70.80052181559257,67.99531670449915,F125W,3600
621,25.054313395838264,-41.397579013183794,F160W,2400
622,169.54105321473034,-82.51987189705781,F160W,1200
623,196.3164443720439,-76.50117446868681,F125W,800
624,310.6789766183175,79.47745362548213,F814W,2400
625,11.480902098614877,48.46415745922829,F814W,800
626,49.72995793105688,70.7688162435314,F125W,1200
627,99.82709832197516,67.73256434893335,F125W,800
628,149.07107945678052,-51.51313766559593,F125W,800
629,109.535849039029,-45.87691403841488,F814W,2400
630,356.5894294723884,-8.203071520311894,F814W,2400
631,127.45501782133866,86.29691580337072,F606W,800
632,326.7729731531763,-71.31182499033073,F606W,2400
633,357.65598635489664,-46.53893914603309,F160W,2400
634,105.10012638193919,40.237945639557324,F606W,1200
635,55.64642490634099,25.790577348761374,F606W,800
636,307.04199224785583,68.13657361905075,F125W,1200
637,5.253467210627187,-16.031509042084267,F606W,1200
638,45.17517680908316,76.76171111308011,F160W,2400
639,70.57653404045003,-3.5143379572303957,F125W,2400
640,8.29742760710728,-32.10317407365661,F606W,2400
641,228.8043474572884,21.684062970217596,F814W,800
642,5.941279686894716,-31.248537197227577,F814W,800
643,98.43529826143434,-53.19149904711216,F160W,3600
644,200.4795473354144,-89.60798451477511,F160W,2400
645,241.8668893859284,-83.45151004713289,F125W,3600
646,43.888892797255835,61.77225911444114,F814W,3600
647,194.04758814685894,88.53793257180806,F125W,800
648,255.41206517889924,-57.28927421006371,F814W,800
649,16.608875801606086,-32.644604294732325,F125W,1200
650,166.75387195872293,8.981170505682599,F125W,1200
651,133.2300383457166,-52.65624241171052,F160W,3600
652,25.987554583601984,-78.78908151246326,F125W,1200
653,209.22054762202637,-15.059351057457675,F160W,800
654,27.812005144859366,81.02830928880388,F160W,2400
655,246.47672615994173,-4.728123811333987,F160W,3600
656,181.1407736173176,-16.213465644092366,F125W,2400
657,311.0914223447063,37.40538650468598,F160W,2400
658,172.14987875581525,-70.90935873604941,F125W,2400
659,306.92697398408114,-31.68859989052254,F814W,2400
660,128.75944894953403,1.0475656155506954,F814W,800
661,171.97531958614945,-40.913149338035964,F606W,2400
662,216.74958424637677,50.30977769757817,F160W,3600
663,248.83043346276853,-67.06637378840774,F606W,3600
664,109.94638191958481,28.977553891603662,F125W,2400
665,17.60330618235992,-6.767580130628488,F125W,2400
666,251.64146251885796,78.70131429761685,F606W,1200
667,273.2832222427365,-80.46477262208482,F160W,3600
668,316.3686726040897,-83.27320189674718,F606W,800
669,218.73017759184484,-33.445093684133234,F606W,3600
670,287.23159388862854,-30.46252934427907,F814W,3600
671,65.57202532985865,47.34616998218368,F814W,1200
672,123.52218900751222,61.40246414557478,F160W,1200
673,143.62353430229038,57.43676181200803,F125W,1200
674,120.85159425570983,-53.509446753709916,F125W,800
675,117.75656193477397,-7.3042101631955205,F814W,3600
676,231.47392390387685,55.15213180957596,F814W,3600
677,300.45096654383156,26.963502637304543,F160W,800
678,189.3062331070673,-29.970752835282234,F125W,3600
679,262.60972216058786,83.88638161045986,F606W,800
680,213.1467811503967,58.59763293759144,F125W,3600
681,253.94809243041257,-28.755727064469397,F125W,3600
682,215.87129100000985,-77.2524351389222,F125W,1200
683,49.661399302230876,15.891118568467107,F814W,2400
684,309.87966966782346,-45.86026094289016,F160W,3600
685,60.5269186882912,-71.65462037245132,F606W,1200
686,99.11300509400688,33.37291721676934,F606W,2400
687,192.42453837837303,-67.09721499214746,F814W,3600
688,244.03264301743923,51.69627924696388,F160W,2400
689,334.25858979104225,-38.175586863416115,F814W,3600
690,52.69660275819282,-15.351787149377301,F606W,1200
691,17.533675771517977,10.687251338047105,F606W,800
692,220.7132740200871,71.43861146520061,F160W,800
693,206.47077042180214,18.440570502657252,F160W,1200
694,262.5673689983406,25.71030481461611,F606W,800
695,65.76626070939454,65.50076541688608,F160W,3600
696,282.0171353196557,-42.589315062091806,F606W,1200
697,23.0999715374449,10.819581796422227,F606W,2400
698,46.50967217742546,-74.00039432521919,F606W,1200
699,64.03153901119114,6.658201663248846,F606W,3600
700,31.64713587899151,43.770088133219446,F125W,2400
701,15.553979453624219,-61.13561372761472,F160W,2400
702,233.22448201000586,28.813372880283524,F606W,1200
703,351.7768353860756,-54.3287900272257,F160W,2400
704,151.1651260038317,-69.03888194886962,F814W,800
705,54.57172881967816,83.88596588652427,F160W,800
706,106.4132172785114,74.5755992306625,F160W,3600
707,87.98346410094956,-58.00863832678893,F606W,2400
708,257.5993713949086,38.08989161774042,F160W,3600
709,223.87659030922185,-88.821902238419,F125W,2400
710,220.08098566776283,20.613927371936768,F814W,800
711,354.4747434490663,30.646315216868402,F125W,3600
712,99.32807568896826,-11.094167264110865,F160W,3600
713,225.41283919403915,16.71681510412006,F160W,800
714,142.58979403712053,29.2197967243779,F814W,3600
715,265.41006389566076,-63.19669986024394,F125W,2400
716,130.10480909502624,-41.50650168692969,F160W,800
717,298.3582575665383,54.50631192973833,F814W,800
718,99.59653836003959,-9.759304241247406,F160W,1200
719,249.22062123450397,43.59956654377382,F814W,3600
720,75.6504923800277,47.090719693791556,F125W,3600
721,273.9218922097278,50.8427752850327,F160W,800
722,186.68697011608606,24.860784466407452,F125W,800
723,85.26746983772537,76.66864908343652,F606W,1200
724,267.29740626862053,-21.96475437623114,F814W,1200
725,41.95534115134697,-22.491414827671832,F125W,1200
726,256.6914837577366,-29.17005192991332,F160W,2400
727,275.49108682961764,66.20803070004169,F606W,2400
728,193.43344719919457,-42.1346449023339,F814W,2400
729,191.95587631798105,68.41343239732487,F814W,800
730,273.3166053178091,-32.02651698241869,F125W,3600
731,203.8295439819602,53.46535932850708,F814W,1200
732,26.866715356478,41.18279428592541,F125W,800
733,26.572709725369332,65.12640189510083,F606W,2400
734,344.1662718490765,-28.070579384862803,F125W,2400
735,177.57896100273717,86.95295576058524,F125W,3600
736,239.13722129851152,-43.302750629859354,F606W,800
737,131.2665671095541,73.84594255868566,F606W,2400
738,128.7055151164356,-42.69281161931554,F606W,800
739,246.5964614538727,-83.71067423118076,F606W,1200
740,111.88158988304568,61.79184886101169,F606W,1200
741,36.47077350786168,5.054300756397836,F606W,2400
742,119.02383310817821,-19.971525277401653,F814W,3600
743,42.65029042505544,83.53156853516148,F606W,2400
744,351.35956234690775,-85.0561549505865,F160W,1200
745,305.6840053048259,63.34641674138322,F160W,800
746,229.192477865519,-74.27196212075364,F606W,2400
747,26.053164969380532,78.94944142693353,F125W,2400
748,157.75436225397561,0.2101686201394415,F814W,2400
749,321.944729878999,80.70585144317258,F606W,800
750,221.73206573813323,-66.65748100004319,F606W,1200
751,141.377632028844,78.96168214270983,F125W,3600
752,134.24134785871175,-9.701930500465267,F606W,3600
753,63.38671494873888,-47.0570556238598,F160W,1200
754,1.0965536873039117,51.4909426595425,F160W,3600
755,193.89795089286065,-26.184836587141554,F814W,2400
756,240.10954358003715,-2.6217879334255514,F160W,1200
757,74.4833718799234,-76.60144051965922,F125W,800
758,210.99009655072064,44.439446148244144,F814W,2400
759,146.90455590135844,15.240210086033372,F606W,2400
760,41.46075496301585,59.829597831010005,F606W,3600
761,191.67292397534237,-56.51118080509471,F160W,1200
762,298.64967176210155,-13.935826233852723,F814W,1200
763,217.02363072849948,-33.29158346766229,F606W,1200
764,142.6451953450976,70.04153199738988,F160W,800
765,8.435106916513906,-88.31137935998885,F125W,3600
766,92.12951548307194,-9.066590928072316,F606W,2400
767,217.6598104197751,42.483069188815875,F125W,2400
768,247.2389881466653,-66.87954652034404,F160W,800
769,118.21365701966221,-27.711637124774327,F125W,1200
770,72.65821043018202,49.126979787760945,F125W,2400
771,277.1586618630414,82.00339765828843,F814W,3600
772,32.72975279547662,22.87526895052315,F814W,3600
773,149.80581163893174,62.11711888229377,F125W,1200
774,221.6799982213855,-23.421173438843752,F160W,1200
775,182.55265219702352,18.4116111582762,F606W,1200
776,19.69480543048507,78.97138279352967,F606W,3600
777,74.8484104390012,-80.06149470258379,F606W,3600
778,62.47745547000726,-15.748397010538838,F606W,1200
779,184.18021171155456,34.140201792296466,F606W,2400
780,74.04377028952825,-51.18599337722403,F814W,3600
781,269.82472307046675,71.81860208276169,F160W,800
782,30.71555312035306,-35.69254056346217,F160W,1200
783,142.14684542928032,-23.102243081854027,F160W,1200
784,317.74294377576734,-55.93466802325694,F125W,1200
785,342.5354261894764,14.912711084282492,F125W,3600
786,112.25121526733457,24.551279143405495,F814W,800
787,73.92013748063066,77.29544671354122,F125W,1200
788,7.406029237733431,-68.12967588452233,F160W,2400
789,251.7097805864494,-86.40765787432082,F160W,1200
790,26.121612945263486,-77.24461792689362,F160W,800
791,359.015425706127,-43.20635310686455,F606W,800
792,108.03175518893444,-88.80293078485356,F160W,3600
793,346.5628363827374,67.59751118216946,F814W,1200
794,260.53797727547703,10.37056106208604,F606W,3600
795,148.47677052210986,56.08013310109018,F160W,1200
796,115.75510999486848,30.54303606729205,F125W,1200
797,241.5587153741593,-27.5073194693027,F125W,2400
798,335.0021131435305,-4.427868057617417,F606W,1200
799,96.14176667516821,-0.6989005464386224,F160W,800
800,232.24241179014095,-86.55317392579826,F814W,1200
801,156.2017862043367,75.74800166030829,F125W,3600
802,13.895343349986824,-52.007413809189536,F125W,800
803,18.401720892105974,-87.93714251146382,F160W,1200
804,16.38448073986282,-37.613227010761015,F160W,3600
805,16.643151379051893,63.5584727388115,F160W,1200
806,110.52326518207765,-4.149243530628951,F125W,1200
807,287.11154486917,27.441912001400112,F606W,1200
808,339.7815145318479,-75.18888569074083,F814W,800
809,147.94434029669517,32.08073409897128,F606W,1200
810,279.10798869028247,-36.62600339769326,F125W,800
811,319.4412459969821,29.94356689842128,F606W,800
812,92.34175384577047,-23.844072313151784,F606W,2400
813,225.89693124544755,-43.469382573421726,F125W,800
814,343.36368097891864,24.59036643467948,F125W,800
815,207.2800210801172,33.240425915606636,F160W,3600
816,260.1826412014143,12.772006955045796,F606W,2400
817,42.57721766032252,73.88662820492607,F814W,800
818,146.55355416122725,-14.419819457182527,F160W,800
819,128.51588883468003,60.084287106849786,F125W,1200
820,281.03294313959503,-75.53236534190901,F160W,2400
821,49.438567117633035,86.44155132456493,F160W,1200
822,276.0202709715161,2.253837467102983,F125W,3600
823,197.4123156664981,32.411550700338836,F606W,800
824,230.52743408126213,16.847299940878045,F606W,2400
825,335.4838641553691,-5.046826870788863,F814W,800
826,276.1028767101535,10.568155813780791,F814W,1200
827,193.1950966612878,-11.800543664999282,F814W,800
828,98.40798988647259,-73.71750097730732,F160W,800
829,140.52949791604632,-67.15009611484206,F125W,800
830,83.61423071634724,42.90157687565039,F160W,800
831,93.32587989616796,69.853968307744,F125W,800
832,233.46896516347414,78.98171157249118,F606W,2400
833,136.87312855389953,-25.553153275372367,F160W,2400
834,349.8040813565357,31.499070739821164,F160W,2400
835,81.0731344726976,69.53412636922351,F814W,800
836,255.1378360882417,83.84717631678086,F160W,1200
837,97.33418095369935,-60.17464283581914,F814W,800
838,315.78114214809915,-69.46713046023461,F606W,3600
839,184.18464223820268,86.40617445141356,F606W,800
840,319.64013888938223,-85.94447727590548,F160W,800
841,319.96735444645645,77.08927812704803,F814W,2400
842,357.88052980330957,82.90380203590539,F606W,800
843,275.1234172045542,-70.48563466236132,F814W,1200
844,226.1463130580272,88.9745496952585,F606W,3600
845,174.18140728435137,7.846270480835031,F814W,3600
846,315.1771881151798,-44.50770034661227,F160W,1200
847,175.71323037353278,9.977490931347504,F606W,800
848,340.21418124718844,-37.61884160577707,F160W,2400
849,269.34313516485145,-75.08617395363055,F160W,800
850,202.65388619822252,-69.02348470814556,F125W,2400
851,95.6493189695781,-44.777435446621936,F125W,3600
852,118.51026071576206,-1.72480398008301,F814W,3600
853,55.91030634672939,45.091632212414794,F606W,800
854,276.48333361421504,-65.88452715839267,F606W,800
855,240.36798967510026,36.11432328276999,F160W,1200
856,267.59453493924536,43.34421820603362,F160W,3600
857,168.22662402278482,71.01719083732203,F606W,800
858,344.23414633693994,55.32981675298345,F160W,1200
859,57.82731453606653,-5.465687417936351,F160W,1200
860,114.06392424021288,-84.71442311279121,F606W,1200
861,163.8088640384075,-18.732990409847616,F160W,2400
862,15.00352529784207,88.41778576679147,F814W,800
863,259.4006080909187,22.938969938673708,F606W,800
864,101.58017585224441,-11.359061062120333,F160W,3600
865,83.35695880617338,65.91090866420703,F814W,1200
866,224.04036188642942,-31.04506764220956,F160W,2400
867,307.330184722814,-35.74694049640604,F125W,3600
868,11.050409024988408,42.566069935373264,F814W,1200
869,188.09941511726373,-64.70228602936838,F814W,800
870,159.46001107829517,69.4153000256374,F125W,2400
871,354.1737101748845,55.3931769904095,F814W,1200
872,129.24686171500602,34.43400372533587,F160W,3600
873,36.11287451407356,22.504132288456233,F125W,2400
874,350.7733592438122,40.882188345378324,F814W,2400
875,165.78084431907175,14.099495001162936,F606W,800
876,173.94532315184787,21.93761793156645,F125W,2400
877,189.72055993996875,55.70273898163131,F125W,3600
878,91.3214258523263,-51.70541520875476,F160W,2400
879,233.5947328618595,-22.08426932160755,F160W,3600
880,258.6395129219937,-12.548717800010138,F125W,800
881,218.45767834166287,4.4274114328847105,F160W,800
882,211.6590900504664,37.22091665857026,F814W,800
883,151.6642716741215,-47.04461930431529,F814W,3600
884,234.60296669892398,-78.36991879231307,F606W,800
885,25.572766209082843,63.47296699161876,F125W,3600
886,131.40407202423944,-58.91826968858588,F160W,1200
887,7.550608161633874,38.4410451566753,F160W,1200
888,206.67591093697482,-81.97926648820074,F125W,2400
889,339.3305653042695,-39.58322044052965,F606W,800
890,335.46295819665863,22.528283329466717,F160W,1200
891,256.8412012935843,78.96377271662513,F160W,1200
892,191.08864878842695,69.37830382680411,F125W,3600
893,280.5642508752773,15.296044095798962,F125W,1200
894,84.04406225766562,60.66099603165986,F125W,800
895,104.27329127367368,-69.06826009989796,F606W,800
896,123.1179140284236,76.1366513640981,F606W,800
897,161.38528736234724,61.28865057298776,F125W,1200
898,317.900949130863,30.732988583995223,F160W,1200
899,287.1284046252775,-83.52473613977408,F814W,800
900,185.27104362522815,-57.4693742824034,F814W,2400
901,186.72829578468702,-72.29387563580349,F606W,800
902,63.8219474074156,30.370569801897958,F606W,1200
903,133.10627652026022,56.97937010010838,F814W,1200
904,246.86229246115207,81.25444111501164,F160W,2400
905,317.70947051536365,34.78622421402653,F606W,1200
906,218.67340555183907,-21.419364830406664,F606W,1200
907,256.322657286479,-58.43667396016579,F125W,1200
908,285.01959885960093,59.63898553441925,F814W,800
909,239.76110845605297,50.84978112181051,F160W,2400
910,299.95652707356686,-53.45998039538679,F160W,3600
911,245.67112139926624,20.003410521965435,F125W,3600
912,313.31050795284085,40.87949993097129,F814W,1200
913,315.18821816194816,-86.74137399655268,F160W,1200
914,330.496859326048,-14.126484624357744,F814W,1200
915,270.3262060168133,89.49298992612154,F814W,3600
916,3.799667220687608,15.807623831512501,F125W,3600
917,199.3111339556768,-3.2459749254151404,F606W,800
918,34.05647179404556,2.6857520963745287,F606W,800
919,309.6958021458194,77.93806183930704,F606W,1200
920,168.05989330474557,86.15368156330507,F606W,3600
921,4.82796780163588,-36.5153456971409,F814W,3600
922,127.5443739898444,-71.10178777294327,F160W,800
923,292.35382368800714,87.932682855834,F160W,2400
924,290.40981671080453,-46.07599742239934,F606W,800
925,333.12539873631124,7.553689473487424,F160W,800
926,225.23021470728358,-68.00729930398832,F125W,3600
927,258.5544333844573,48.46265270014706,F814W,2400
928,35.550873801876136,86.79122486530062,F160W,2400
929,109.69151601571818,10.574190410141,F814W,1200
930,39.88013645006956,52.59852955432052,F160W,2400
931,215.1449751933911,-19.339197263952713,F125W,800
932,162.67301657228683,-21.582980044948656,F606W,2400
933,69.89380443171113,-35.003723268137634,F606W,2400
934,252.7863504223773,87.86235157204896,F125W,1200
935,299.2301821236425,-42.89006226689828,F160W,800
936,60.01061548593875,-85.89944793514067,F125W,2400
937,309.91370088740365,75.97512837825226,F814W,2400
938,105.9335742638158,-22.300413753853007,F814W,2400
939,294.50959044647794,-43.44955797859566,F160W,800
940,225.0008297869851,45.90578792180966,F160W,1200
941,185.87358348124016,58.18708799152162,F125W,800
942,158.47363237557892,-74.30606009072491,F606W,1200
943,313.66041382798744,-52.08201842413465,F814W,800
944,212.63989303342677,52.888822602938745,F125W,1200
945,285.99847735277854,6.966623410678807,F125W,800
946,346.90654028602194,-29.760739305988686,F606W,3600
947,62.95909980806656,63.28098084736138,F160W,2400
948,90.87915733381858,-13.025472510064233,F125W,800
949,229.435469205503,10.59056838391301,F160W,800
950,65.29858991630093,-57.16639773708324,F814W,800
951,53.43592726204469,-80.49616816620802,F606W,800
952,340.2750714567716,11.262466737655586,F125W,2400
953,320.5908140157751,-68.64727568216281,F606W,3600
954,317.0736591275883,70.74495974453635,F160W,1200
955,91.66768640126507,30.537011583958773,F160W,1200
956,189.1322620773285,-88.92130473332206,F814W,800
957,175.54305968378122,19.137625751141115,F160W,3600
958,13.085788682180555,-48.52381525536971,F606W,800
959,12.259851442804797,51.5609098163107,F814W,2400
960,56.41025256366383,-4.051815685464518,F814W,2400
961,144.08830729276562,41.83030239674335,F606W,3600
962,61.59567932371205,-40.19015644806938,F160W,2400
963,16.09877668225234,9.512080821611406,F606W,2400
964,152.1683496652593,-20.138400184742054,F606W,3600
965,277.1843739422589,18.37288487954183,F814W,1200
966,11.600952643685911,-76.04276600466652,F606W,3600
967,219.71788304708633,53.469511799789785,F606W,2400
968,124.37936060479267,64.65951714592023,F814W,3600
969,349.9489913200877,33.60807689702786,F814W,3600
970,266.4072375036883,-54.70038595331932,F160W,3600
971,319.14515081157447,-46.8778319769248,F814W,800
972,280.7614135204048,-86.74240117397765,F125W,1200
973,230.59258588244754,5.648503173225691,F606W,3600
974,23.00464706632962,84.13159515872863,F606W,3600
975,153.12214390410045,-68.27950319224439,F125W,800
976,21.54979306153409,18.429175645593233,F606W,800
977,339.6064916594343,-7.663036051822331,F125W,2400
978,219.0925567580125,-89.3377955239221,F160W,2400
979,65.31216931332634,-14.936342828100933,F814W,1200
980,93.08091699968067,-45.864886153454,F606W,800
981,123.26557708199473,-60.535740658831756,F160W,2400
982,231.7905924297418,88.22492290910895,F606W,2400
983,102.17479236167037,55.56558906889529,F160W,3600
984,339.8220659236734,-78.63799781905037,F606W,2400
985,100.26399437955514,-69.00926957360443,F160W,2400
986,310.83769164690403,-76.09852108580426,F814W,3600
987,196.85141551119784,-14.174751399446691,F160W,3600
988,42.22337289100902,78.2790500166495,F125W,2400
989,125.71951578375753,72.98078396758856,F125W,1200
990,110.28894797151558,83.73769606565358,F606W,800
991,356.936507691194,-61.02370915413978,F125W,1200
992,150.7710795093993,1.6699388136187707,F814W,3600
993,227.56159845467997,-40.402886064491156,F606W,800
994,125.38571532632905,54.22946268571815,F606W,3600
995,303.4509927644362,-56.81568974472866,F125W,3600
996,176.29476093181754,-15.658926128864977,F814W,800
997,187.19993452645053,-42.30468036721257,F606W,2400
998,312.91140755856554,75.51805590121089,F160W,3600
999,77.452037048687,32.662595281894426,F606W,2400
1000,150.9594289793229,-44.57215814304621,F606W,2400
1001,245.721663110538,-88.12558971808905,F814W,2400
1002,222.65492597321213,8.296466140968434,F160W,1200
1003,243.33230158968036,-25.903798457932808,F606W,2400
1004,346.91493170393375,60.65203025234658,F125W,2400
1005,93.61635691191965,26.420210475287064,F606W,800
1006,103.18883965553277,-9.988739624705687,F606W,1200
1007,304.1336095950584,64.74481772555757,F160W,3600
1008,169.81816704842873,5.6692067416012435,F814W,1200
1009,2.215541880933647,-36.530989439656956,F125W,800
1010,322.54119550392244,19.684716024572012,F125W,3600
1011,319.9488754191742,-76.93698537610453,F160W,1200
1012,138.15287280908342,58.723081667794474,F125W,3600
1013,139.4699710310997,14.916160688837053,F160W,2400
1014,347.58543450636216,-87.12522011300527,F125W,800
1015,120.76361554367705,32.09056847631551,F606W,800
1016,44.44083495182345,-74.24243814997035,F125W,1200
1017,242.82999883398782,-81.07392741845086,F125W,3600
1018,94.07575271011751,59.118444927087495,F814W,3600
1019,61.362889431667476,-25.644987507178925,F125W,2400
1020,244.34574301407068,53.5050730106548,F125W,3600
1021,27.171631013089087,-84.90370251839974,F814W,800
1022,357.04943806277294,-28.908758766295065,F125W,800
1023,84.09716876458909,-83.34538268497401,F606W,1200
1024,131.2004922971884,8.494738444756152,F606W,1200
1025,336.7696890934616,-53.670041686789645,F125W,2400
1026,223.48314745982887,87.85782713842215,F606W,3600
1027,3.4585711274810604,-42.2773329799229,F814W,1200
1028,332.7796191138246,21.51944609729665,F606W,2400
1029,118.26447009427199,-41.51500269888099,F606W,2400
1030,50.521381567026175,-31.128079164759576,F814W,2400
1031,91.93213497537486,44.776768765118135,F160W,3600
1032,201.64067528366078,-86.92727781302955,F160W,2400
1033,274.12119191510544,74.24739512798033,F160W,3600
1034,195.29343451069786,17.787338074628877,F160W,3600
1035,174.2267408967093,40.06620655242696,F160W,2400
1036,272.09339540231645,33.262255412626615,F814W,800
1037,335.17189492412297,-2.6913876758822255,F814W,3600
1038,176.4120376444267,-60.8195322073069,F160W,2400
1039,34.61287136696819,-11.041479205882084,F814W,2400
1040,50.19128809056024,73.96148962992112,F160W,800
1041,335.90568621688925,55.91792086081492,F814W,800
1042,337.6509929601067,48.316505313064965,F125W,3600
1043,263.2402341673533,-81.57118287593613,F125W,800
1044,218.86618952045535,-10.953417602726248,F160W,800
1045,315.1613013210281,50.07033839622875,F606W,2400
1046,282.9580050066138,-16.290289184483598,F606W,3600
1047,260.8783792161431,-78.92204781905627,F814W,3600
1048,197.7720741529479,28.855499951295542,F160W,3600
1049,260.5260580168666,51.78474407110963,F606W,1200
1050,128.26710730356808,-34.582453244005166,F814W,800
1051,308.321645021685,25.487438190943777,F125W,1200
1052,289.26751759896837,-55.567308550869114,F606W,1200
1053,196.92483598687224,0.7285172013420009,F606W,3600
1054,22.13316052039165,29.028377286491974,F160W,2400
1055,145.83012182030228,-26.79394700148314,F606W,2400
1056,169.302211912656,-15.757527294577073,F814W,2400
1057,63.0449579733121,-44.65535335991073,F125W,2400
1058,214.41014885751673,32.491907511838775,F814W,2400
1059,12.26351261574797,39.12636771725266,F814W,800
1060,103.4684628924914,5.896388272191572,F125W,2400
1061,53.81528655652466,-28.70906564069911,F814W,2400
1062,198.50860320111173,80.03960363420973,F125W,800
1063,48.85162248218784,-71.3713819637533,F125W,3600
1064,65.56234482119865,76.94086589364923,F606W,1200
1065,343.83626006375005,73.05838823844226,F814W,2400
1066,93.41755774156182,-11.245772982279135,F606W,800
1067,187.8621237254607,-33.64253897684401,F814W,1200
1068,83.94273544099727,-73.3554317622482,F160W,3600
1069,8.815603193761174,38.83003059220343,F125W,800
1070,257.83624039108355,28.409610922938725,F606W,1200
1071,131.56173480415362,57.82979521275794,F125W,1200
1072,169.78961681251698,-23.068487809114686,F814W,1200
1073,5.266467541849482,-51.15143891040165,F125W,1200
1074,66.71962543502713,10.41925582885132,F814W,2400
1075,200.0875120156925,36.57152256665884,F125W,2400
1076,243.7534462517856,81.39575475884007,F606W,2400
1077,232.03042293323173,69.6759777131393,F160W,1200
1078,341.11849210000327,-55.720643116490685,F125W,1200
1079,130.42943767589668,-1.5744114159691378,F606W,2400
1080,310.3368955898399,45.47530504282892,F160W,3600
1081,270.3164648481012,40.57767973733041,F125W,2400
1082,251.31427206831793,13.949959453879927,F814W,3600
1083,303.7590381796238,-43.766653789068855,F160W,1200
1084,320.7729017953328,-11.738275542590543,F814W,800
1085,250.94705965565902,-28.15372252865359,F125W,3600
1086,22.46924915375962,-23.91653919723305,F606W,3600
1087,68.33305720982113,78.37570794582246,F160W,800
1088,202.80664354498685,-60.66390156791534,F814W,3600
1089,199.8061557496162,34.263280858690905,F606W,1200
1090,348.9747252539729,20.962708269076288,F606W,800
1091,203.65705415881925,44.35928949828383,F814W,1200
1092,291.7899766860074,-5.347893391727055,F160W,3600
1093,227.2107165451213,67.04984957020082,F125W,3600
1094,32.709946447738474,-34.75666512761536,F160W,2400
1095,129.22391486946483,-58.94293715482737,F125W,3600
1096,170.81240264226736,43.54806656966363,F125W,3600
1097,53.0473672446622,75.00479100026192,F814W,3600
1098,167.72249849484157,-14.39409510784219,F125W,2400
1099,211.55084364353826,-3.2487471258002074,F160W,2400
1100,287.0334181224392,-57.04263976363316,F125W,800
1101,237.0187024057481,-45.85932305278475,F125W,1200
1102,306.23137561803685,-44.86371839803159,F160W,3600
1103,309.56582161224856,-73.19993396242216,F606W,1200
